;business_id;cool;date;funny;review_id;stars;text;useful;user_id
3852449;D3tXmFzqLD3mGzYnp5vp7w;0;2013-06-04;0;77OgPNOS-1r3TdyODsBl-w;3;"I was told that How Do You Roll was a religious experience and I just had to try it.

So, my wife and I finally made it over there to give it a try.

This place is basically the Subway of sushi...which is a neat concept, but it isn't really much less than going to a regular sushi restaurant where I can be more confident that everything is fresh.

I only say that, because I got sick after eating here. It did taste good though, and maybe it was something else that made me sick...but their menu offerings are very peculiar and unorthodox. And most of the rolls are covered and drenched in extra stuff that is kind of a turn off. Your mileage may vary, I suppose.";3;hVRpLwPfgRaU6sllAHpnAw
4459353;XtJbDZODXi3mXHLoScGtwg;0;2017-02-28;0;S-Nygt52o7SDtgdeAJe0Ww;4;"Nice traditional Korean BBQ. Servers are nice but usually busy. They'll do the coking for you but I was getting impatient. 
Still food is awesome. Pork belly so good.";0;kw-YtOKPXrRB2a9wRZlmzQ
544905;JgKpVoemZ-Khkfgif5V7qQ;0;2014-03-05;0;puqzyJOhlG6_uYexQ53Hvg;4;From a wide variety of beers from all over the world to famous Central European cuisine , everything is tasty about this beautifully decorated restaurant ...;0;Um-SfzKnn3KRcvDRWbS8Dg
5477666;thBWpIcP6vclsHS6GfI1dw;0;2017-07-24;0;0P6hmMPwQ2N5f38FGbHhaA;5;Review - The service was great! the reservation dept, the valet, the front desk) were all top notch and it made an amazing evening with my GF. I recommend guest stay at towers and get the 2 level suite.  The bath products smell great, solid view of the pool, high quality bathrobe.   Only recommendation would be do free parking for Arizona residents who staycations.  The room service we ordered came quite fast too.;0;SBLyjd-wumYSbw84r_Yz5A
3997610;suJ-eo5Gkvcg0iXVQw4RyA;0;2015-01-17;0;axlyWSD7CqHoQ84kyIm7vQ;5;Clean rooms. free drinks and appetizers before 7, a waterfall, and a jacuzzi what more could you ask for?;0;b2tuB311MxU8LbSdnNDxvA
837126;gCsYBiMl3UZLV1XKm9JOMg;1;2016-03-31;0;HmTPHGShPT_KkLHNeRDZxg;5;I used Precision Overhead Door to replace a garage door for an investor. They were courteous, professional and replaced the door the same day as the quote. The Certified Technician Stephen was great to work with and did a great job! Thanks again for the help.;3;MoO86yJlk5TQpjWbvDsWUA
1991018;xkVMIk_Vqh17f48ZQ_6b0w;0;2013-07-24;0;KQfYycPfMpb8dR3u40LaJQ;4;This place was fantastic!!! I was looking for a place to take my husband for his birthday. We were originally gonna go to Charlie Palmer steak but  my sister and good friend totally changed my mind and I ended up canceling the reservation the night before and made one for here. It's place is deep in the MGM grand but not hard to find. When we go there, we were sat right away. The hostess was very friendly and asked how we were doing while she took us to the table. We sat down and looked over the menu. One server comes over and greets us and takes our beverage order. he was kind of a younger guy. then another guy comes over (a little older) and takes our food order. I got confused because I wasn't sure who was our server. I guess when the first guy came over, I wasn't listening to him introducing himself and his co-worker that was gonna take care of us. I think that's awesome they partnered up their servers at this restaurant, they can be on top of things. But anyway they bring out dinner rolls. They look like normal dinner rolls with sea salt sprinkled on top. I buttered it up and took a bite, it was a little toasty on the outside and so soft on the inside and oh my that salt goes so well with the roll. I didn't want to eat anymore because I knew I was gonna get full but I did anyway haha. We ordered the Hama Hama oysters and there were a few condiment. It was amazing and so fresh. We wanted to order another half dozen but didn't. We also ordered a Caesar salad, i didn't care too much for it. My scallops were cooked perfect! And my husband's domestic wagyu was like butter and phenomenal! We also got the whipped potatoes (delicious!) and risotto (okay). Soufflé was yummy and they also gave my husband a complimentary dessert for his birthday. It was a panna cotta with berries.. That was amazing!! Definitely wanna come back! If you want an wonderful experience, come here!!;0;iYSAOmjHvsz01yXW612Gaw
324750;_aFM_V5CcKhMYszzUsgQfg;0;2017-04-12;0;sRT_rrqlUw_YO5qSFR1XKQ;5;"I have been seeing Dr. V for the past year and have been treated very fairly. The staff is good especially in the OR where he does the epidurals and ablastion. I have nothing to complanin about and think he does a good job and as always willing to do more if needed

RM";0;gKgRfw3xb3qZU-a77eBXDg
4985101;17K0u4eyrm5rZBo5FybQtA;3;2009-03-07;2;ORNsHf8cpxjnlPfoEkvfNw;2;"Clearly I made a serious mistake taking these reviews at face value and not reading the other reviews these people wrote.  Clearly their idea of good food is not my idea of good food.  Clearly some cross referencing should have been done.  While I ate here twice - once at lunch, once at dinner - my experience was varied and mediocre at best.  Lunch was the better of the two for a few reasons - I ordered it to go and I remembered to get my salad dressing on the side.  The worst thing ever is over dressed salads and generic restaurants are infamous for it.  This place is no exception because at dinner the next night I forgot and my side salad showed up a soggy mess.  My marinara at dinner was cream based which is disgusting and also extremely over dressed.  I would have been better off ordering no marinara and just the sausage and plain spaghetti noodles.  

Over zealous dressing fail.";5;AsVdIIMzRR2E76Z5leCtgA
3880822;HurFE-tiSorXXZ47YbgSVQ;0;2016-12-12;0;4FDRzKRlITaA0vqeUyqqpQ;5;This salon is very professional, clean and all the operators do a great job. Rose is my favorite;1;0ih0auIEpJcJAgxX0aj1Zg
2169536;b6sUcJj_xbeYrKKOsS9Gjw;0;2018-04-01;0;Y6A9_oeEXJLrCJoEzKIhtQ;2;I found the bubble tea drink rather meh to me despite many recommendations. Their tapioca is specifically made but other than the fact it is very soft the drink in itself is rather boring to me. At least you get to adjust sugar and ice levels.;0;VdFjHLHFmTiOMAgfvbQsbA
568782;IOYc8AyvaIhmRTThxccmFA;0;2017-10-13;0;wRwH1-AG2DW9aCwQukiXWQ;5;Paige did a great job on mine and my daughter's hair!! I found her on Yelp, read her reviews and thought I'd give her a try. She makes you feel welcome and really listens to you about your hair concerns... my daughter had her add caramel and butterscotch highlights and she squeezed me in for some caramel highlights also because I accidentally only scheduled 1 appt not 2. My hair is very thin and fine and I'm usually scared to death to try someone new but she did an amazing job and a few weeks later I still do not have breakage. You rock Paige - We'll be back!!;0;AZUXqDnDECu4C6k-jXabgA
665600;UDTPXopmom7HcMawaP0RgA;5;2009-02-16;5;rpcthRe5Bffr_YheAVKZmw;5;I adore this store. The staff is insanely friendly, the yarn is beautiful and well organized, and it's in an awesome location. My only complaint is that the bike rack for the strip mall is kind of lacking, but that's not TYF's fault.;7;io3eeNB7XQr_jXCOzuV2IQ
1027511;e0CehK0lUWqd530L4-ni3A;0;2016-02-15;0;lasxEiy9DPxFDVT8KttLIw;5;REAL TRADITIONAL MEXICAN FOOD! Customer service was GREATE! Restaurant maintains CLEAN! Variety selection on there menu. Most definitely recommend friends and family to eat here.;1;xZanYeIbb3pFgz2QRiZ5Qw
1870548;pRKFEs7vM2J0QrgSJ2RFaA;0;2018-04-05;1;fiUW9JIs65U0VZYoHoXZGw;5;I really like this Rejuline  skin and body  they do excellent treatment for women and men also I'm very satisfied with all the treatments I being done with them , you should come and look with your eyes , yorleny and Donita are my favor people they do an excellent treatments and they are very friendly;0;FrwkBg7AqIIbgKpPt1v_gw
1676135;euksvHm653hJMJBqzcvMzQ;4;2014-07-25;4;IGEm1cK48dWc5cEw6Q883g;3;It is a pretty standard Americanized Chinese restaurant. It is close to our home, so it is in the rotation of our go to places when we are feeling lazy or just don't feel like cooking. We only dined in once and the service was fine. The prices are pretty reasonable for the amount of food that you get. The menu is hit or miss, so if you find something that you like it is best to stick with it. I personally enjoy Happy Family (shrimp, chicken and beef), Szechwan Chicken and Chicken with Broccoli. These items come with steamed rice and are $5.75 for small and $8.95 for a large. I think a large entree is easily shareable if you get an appetizer or a soup to split as well. They do have a lunch special that ranges from $4.95 to $6.25 and includes an egg roll, rice, and a soup or hot tea if you're dining in. It is a good deal, but don't expect a ton of meat in your entree during the lunch special.;9;7tpZVkiYuMbDP4-NufK2Iw
2771807;Y3aGrZR8QBlj8C2l7oEvDg;0;2014-12-19;1;s_-hyQKtIzEwUgEsCQ34QA;2;"I really want to like The Vig business. They always find a way to irritate me when I visit. Came on a slow Wednesday evening about Happy Hour time, the place was pretty slow. I had my small (well behaved) dog with me (on a very short leash).

I walk to a table on the patio in the sunshine while my friend let the hostess know that we were sitting outside. She promptly rushed out at me as if I were trying to steall the patio decor, and told me that dogs were not allowed.

I apologized and turned to leave when the manager came out and directed us to a small table at the very edge of the property. Thanks for letting us stay......... I guess.

We settled in and ordered a bottle of wine (our waitress was no help and knew little about their wine selection). Ordered the humus plate with was also ""Just ok""

All in all.... I am still not happy with the brand after being to all the locations. 

And the humus made me throw up the next morning.......


Thanks for the closure Vig.";1;pmOAOjeUVfnBf1sWM5GNPQ
